constructorId,constructor_name,year,total_points,races_entered,points_efficiency,podium_rate,win_rate,pole_count,pole_to_win_rate,dnf_rate,avg_grid,avg_delta,points_volatility,avg_pit_ms,avg_stop_count
18,Minardi,1991,6.0,32.0,0.1875,0.0,0.0,0.0,0.0,0.5625,15.03125,7.0,0.7378040652569471,,
18,Minardi,1992,1.0,32.0,0.0312,0.0,0.0,0.0,0.0,0.5625,19.57692307692308,8.357142857142858,0.1767766952966369,,
18,Minardi,1993,7.0,32.0,0.2188,0.0,0.0,0.0,0.0,0.5,20.1875,12.375,0.6591477880199651,,
18,Minardi,1994,5.0,32.0,0.1562,0.0,0.0,0.0,0.0,0.5312,16.96875,7.133333333333334,0.5148989879014481,33454.108695652176,1.7391304347826086
18,Minardi,1995,1.0,34.0,0.0294,0.0,0.0,0.0,0.0,0.4412,17.11764705882353,6.315789473684211,0.1714985851425088,36440.894230769234,1.807692307692308
18,Minardi,1996,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.625,18.366666666666667,6.583333333333333,0.0,34150.35087719298,1.894736842105263
18,Minardi,1997,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.5294,19.87878787878788,7.25,0.0,34669.49074074074,1.8888888888888888
18,Minardi,1998,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.5938,20.0625,8.23076923076923,0.0,66636.97530864197,1.4444444444444444
18,Minardi,1999,1.0,32.0,0.0312,0.0,0.0,0.0,0.0,0.5,20.34375,9.375,0.1767766952966369,34495.153846153844,1.6153846153846154
18,Minardi,2000,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.4118,21.029411764705884,8.65,0.0,34317.39166666667,2.0
18,Minardi,2001,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.5588,20.60606060606061,7.8,0.0,37337.222916666666,1.9583333333333333
18,Minardi,2002,2.0,32.0,0.0625,0.0,0.0,0.0,0.0,0.5312,20.193548387096776,8.8,0.3535533905932738,52683.00724637681,1.6521739130434785
18,Minardi,2003,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.375,18.6875,5.7,0.0,35865.21358024691,2.3703703703703702
18,Minardi,2004,1.0,36.0,0.0278,0.0,0.0,0.0,0.0,0.4444,18.55555555555556,3.8,0.1666666666666666,39344.719696969696,2.4545454545454546
18,Minardi,2005,7.0,38.0,0.1842,0.0,0.0,0.0,0.0,0.4211,17.44736842105263,3.090909090909091,0.8005154811506631,37543.66666666666,2.28125
180,Lotus-Ford,1963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,,,,
180,Lotus-Ford,1965,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,
180,Lotus-Ford,1967,50.0,22.0,2.2727,0.2727,0.1818,9.0,0.2222,0.5909,5.181818181818182,1.3333333333333333,3.6013465495140795,,
180,Lotus-Ford,1968,75.0,36.0,2.0833,0.25,0.1389,5.0,0.4,0.6111,7.714285714285714,2.071428571428572,3.341300003634171,,
180,Lotus-Ford,1969,59.0,46.0,1.2826,0.1522,0.0435,5.0,0.2,0.587,8.08695652173913,3.0,2.437330447466024,,
180,Lotus-Ford,1971,25.0,21.0,1.1905,0.1429,0.0,0.0,0.0,0.5238,11.761904761904765,6.3,1.806074406525036,,
181,Brabham-BRM,1964,7.0,17.0,0.4118,0.0588,0.0,0.0,0.0,0.6471,14.0,4.666666666666667,1.175735064194511,,
181,Brabham-BRM,1965,5.0,18.0,0.2778,0.0,0.0,0.0,0.0,0.5,13.333333333333334,5.444444444444445,0.7519039015221182,,
181,Brabham-BRM,1966,1.0,6.0,0.1667,0.0,0.0,0.0,0.0,0.5,17.2,8.666666666666666,0.408248290463863,,
182,Brabham-Ford,1964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,,,,
182,Brabham-Ford,1965,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,17.5,7.0,0.0,,
182,Brabham-Ford,1967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,,,
182,Brabham-Ford,1969,68.0,36.0,1.8889,0.25,0.0556,4.0,0.5,0.5278,8.75,2.647058823529412,2.775173382256918,,
182,Brabham-Ford,1976,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.8462,23.166666666666668,11.5,0.0,,
182,Brabham-Ford,1979,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,10.0,0.0,,
183,Brabham-Climax,1964,36.0,33.0,1.0909,0.1515,0.0606,2.0,0.0,0.5455,7.212121212121212,0.3333333333333333,2.389608183934612,,
183,Brabham-Climax,1965,39.0,39.0,1.0,0.1538,0.0,0.0,0.0,0.5128,9.710526315789474,2.8421052631578947,1.8064212949190013,,
183,Brabham-Climax,1966,1.0,11.0,0.0909,0.0,0.0,0.0,0.0,0.7273,12.363636363636363,6.333333333333333,0.3015113445777636,,
183,Brabham-Climax,1967,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.625,14.285714285714286,7.333333333333333,0.7071067811865476,,
183,Brabham-Climax,1968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,,,,
183,Brabham-Climax,1969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,,,,
184,LDS-Climax,1965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
184,LDS-Climax,1967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,,,,
185,LDS-Alfa Romeo,1965,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,,0.0,,
186,Cooper-Ford,1965,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,
187,McLaren-Ford,1966,2.0,3.0,0.6667,0.0,0.0,0.0,0.0,0.6667,11.666666666666666,6.0,1.1547005383792517,,
187,McLaren-Ford,1967,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,,
187,McLaren-Ford,1968,56.0,23.0,2.4348,0.2609,0.1304,0.0,0.0,0.3913,6.695652173913044,3.7857142857142856,3.314240444403538,,
187,McLaren-Ford,1969,49.0,29.0,1.6897,0.1724,0.0345,0.0,0.0,0.3448,7.482758620689655,3.1578947368421053,2.205568411930229,,
187,McLaren-Ford,1970,36.0,30.0,1.2,0.1667,0.0,0.0,0.0,0.5333,12.20689655172414,6.571428571428571,1.919051489848476,,
188,McLaren-Serenissima,1966,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.5,13.0,7.0,0.7071067811865476,,
189,Eagle-Climax,1966,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.75,9.857142857142858,6.5,0.9258200997725514,,
189,Eagle-Climax,1967,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.666666666666666,,0.0,,
189,Eagle-Climax,1969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,,,,
19,Jaguar,2000,4.0,34.0,0.1176,0.0,0.0,0.0,0.0,0.3824,12.235294117647058,2.523809523809524,0.5373732906238788,34468.135802469136,1.7777777777777777
19,Jaguar,2001,9.0,34.0,0.2647,0.0294,0.0,0.0,0.0,0.5294,13.588235294117649,5.0,0.8278787617802342,31372.33333333333,1.4583333333333333
19,Jaguar,2002,8.0,34.0,0.2353,0.0294,0.0,0.0,0.0,0.5588,15.882352941176473,6.4,0.8548905132596332,39954.017857142855,1.5714285714285714
19,Jaguar,2003,18.0,32.0,0.5625,0.0,0.0,0.0,0.0,0.5,11.84375,1.875,1.0453429750487977,45344.96153846154,2.3461538461538463
19,Jaguar,2004,10.0,36.0,0.2778,0.0,0.0,0.0,0.0,0.3333,11.694444444444445,1.8333333333333333,0.7786842789919458,26555.317204301075,2.4838709677419355
190,Eagle-Weslake,1966,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,,0.0,,
190,Eagle-Weslake,1967,13.0,13.0,1.0,0.1538,0.0769,0.0,0.0,0.8462,5.076923076923077,1.5,2.6457513110645907,,
190,Eagle-Weslake,1968,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8,11.2,1.0,0.0,,
191,Brabham-Repco,1966,63.0,16.0,3.9375,0.5625,0.25,3.0,0.6667,0.375,5.5,2.5,3.696281915655244,,
191,Brabham-Repco,1967,100.0,27.0,3.7037,0.5185,0.1481,2.0,0.0,0.2222,7.222222222222222,2.7142857142857144,3.267730508787817,,
191,Brabham-Repco,1968,12.0,32.0,0.375,0.0625,0.0,2.0,0.0,0.8125,9.241379310344827,4.333333333333333,1.070122091316024,,
191,Brabham-Repco,1969,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,16.5,9.0,0.0,,
192,Cooper-Ferrari,1966,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,22.5,8.0,0.0,,
193,Cooper-ATS,1967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,,,,
194,McLaren-BRM,1967,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.6667,8.333333333333334,2.5,1.224744871391589,,
194,McLaren-BRM,1968,3.0,8.0,0.375,0.0,0.0,0.0,0.0,0.625,16.857142857142858,9.333333333333334,0.7440238091428449,,
195,Cooper-BRM,1968,20.0,21.0,0.9524,0.0952,0.0,0.0,0.0,0.619,15.238095238095235,9.875,1.4992061391346578,,
196,Matra-Ford,1968,45.0,16.0,2.8125,0.3125,0.1875,0.0,0.0,0.375,7.375,3.8,3.506541506004646,,
196,Matra-Ford,1969,85.0,24.0,3.5417,0.4167,0.25,2.0,0.5,0.2917,6.416666666666667,3.117647058823529,3.6946396737490623,,
197,BRM-Ford,1969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,,,,
198,McLaren-Alfa Romeo,1970,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8182,14.4,3.5,0.0,,
199,March-Alfa Romeo,1971,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.6,19.8,9.0,0.0,,
2,BMW Sauber,2006,36.0,36.0,1.0,0.0556,0.0,0.0,0.0,0.25,10.805555555555555,2.037037037037037,1.65615734242165,24896.279411764703,1.911764705882353
